a0,a3
a0,a5
a0,a6
a0,a7
a0,a8
a0,a11
a0,a13
a0,a14
a0,a16
a0,a17
a0,a19
a0,a20
a0,a21
a0,a23
a0,a24
a0,a25
a0,a28
a0,a35
a0,a36
a0,a50
a0,a58
a0,a61
a0,a64
a0,a71
a0,a75
a0,a81
a0,a84
a0,a85
a0,a89
a0,a91
a0,a93
a0,a94
a3,a1
a3,a2
a3,a4
a3,a6
a3,a22
a3,a26
a3,a33
a3,a69
a3,a83
a5,a2
a5,a4
a5,a12
a5,a18
a5,a31
a5,a39
a5,a40
a5,a90
a6,a4
a6,a9
a6,a12
a6,a40
a6,a80
a7,a2
a7,a4
a7,a8
a7,a9
a7,a10
a7,a15
a7,a22
a7,a31
a7,a53
a7,a70
a7,a88
a8,a4
a8,a12
a8,a15
a11,a4
a11,a9
a11,a44
a13,a9
a13,a10
a13,a15
a13,a55
a13,a69
a13,a77
a14,a4
a14,a12
a14,a22
a14,a30
a16,a4
a16,a9
a16,a18
a16,a26
a16,a30
a16,a73
a16,a76
a17,a4
a17,a10
a17,a39
a17,a42
a17,a55
a17,a76
a19,a4
a19,a18
a19,a90
a20,a4
a20,a10
a21,a4
a21,a12
a23,a4
a23,a9
a23,a33
a24,a4
a24,a9
a24,a31
a24,a33
a24,a39
a24,a73
a25,a4
a25,a15
a25,a26
a25,a53
a28,a9
a28,a12
a28,a53
a35,a4
a35,a22
a35,a44
a35,a72
a36,a4
a36,a22
a36,a45
a50,a4
a50,a12
a50,a80
a58,a12
a58,a55
a61,a15
a61,a55
a61,a72
a64,a40
a64,a45
a71,a4
a71,a10
a71,a77
a75,a4
a75,a44
a75,a80
a81,a10
a81,a15
a84,a12
a84,a72
a85,a4
a85,a10
a89,a4
a89,a10
a89,a96
a91,a4
a91,a45
a93,a30
a93,a80
a94,a4
a94,a70
a1,a4
a1,a10
a1,a70
a4,a2
a4,a27
a4,a29
a4,a32
a4,a37
a4,a41
a4,a43
a4,a48
a4,a49
a4,a52
a4,a56
a4,a59
a4,a62
a4,a65
a4,a66
a4,a67
a4,a68
a4,a74
a4,a78
a4,a79
a4,a82
a4,a99
a10,a2
a10,a29
a10,a37
a10,a41
a10,a54
a10,a57
a10,a62
a10,a63
a10,a65
a10,a66
a10,a68
a10,a78
a10,a79
a10,a87
a70,a37
a2,a9
a2,a18
a2,a30
a2,a72
a2,a88
a9,a27
a9,a29
a9,a32
a9,a34
a9,a43
a9,a47
a9,a48
a9,a49
a9,a51
a9,a60
a9,a62
a9,a63
a9,a66
a9,a82
a9,a92
a18,a46
a18,a48
a30,a46
a30,a51
a30,a65
a30,a67
a30,a98
a72,a74
a72,a86
a88,a38
a22,a38
a22,a56
a22,a86
a26,a27
a26,a34
a26,a43
a26,a51
a26,a87
a26,a97
a69,a37
a83,a27
a83,a51
a32,a31
a32,a55
a37,a31
a41,a40
a43,a73
a49,a45
a49,a96
a52,a12
a52,a15
a56,a40
a59,a31
a59,a44
a59,a77
a67,a40
a68,a12
a74,a44
a78,a45
a79,a31
a82,a39
a99,a53
a99,a55
a12,a38
a12,a46
a12,a63
a12,a86
a12,a92
a12,a95
a31,a57
a40,a38
a40,a54
a40,a87
a90,a87
a80,a97
a15,a34
a15,a38
a15,a57
a15,a60
a15,a95
a15,a98
a34,a42
a34,a44
a34,a45
a34,a76
a47,a42
a47,a45
a60,a45
a92,a45
a54,a45
a57,a96
a38,a42
a38,a45
a95,a76
a55,a97
a98,a45
