a0,a3
a0,a4
a0,a10
a0,a20
a0,a70
a3,a1
a3,a2
a3,a4
a3,a5
a3,a6
a3,a7
a3,a8
a3,a10
a3,a11
a3,a16
a3,a17
a3,a19
a3,a21
a3,a23
a3,a25
a3,a26
a3,a27
a3,a33
a3,a35
a3,a43
a3,a49
a3,a61
a3,a64
a3,a67
a3,a69
a3,a71
a3,a79
a3,a83
a3,a85
a3,a89
a4,a2
a4,a5
a4,a8
a4,a9
a4,a12
a4,a18
a4,a19
a4,a20
a4,a21
a4,a22
a4,a23
a4,a31
a4,a39
a4,a40
a4,a74
a4,a80
a4,a90
a4,a99
a10,a7
a10,a12
a10,a30
a10,a55
a10,a76
a20,a8
a20,a33
a20,a92
a70,a5
a70,a30
a1,a5
a1,a6
a1,a7
a1,a9
a1,a11
a1,a13
a1,a16
a1,a18
a1,a24
a1,a28
a1,a30
a1,a50
a1,a58
a1,a71
a1,a72
a1,a75
a1,a81
a1,a91
a1,a94
a5,a6
a5,a7
a5,a11
a5,a12
a5,a13
a5,a14
a5,a17
a5,a23
a5,a24
a5,a25
a5,a28
a5,a29
a5,a31
a5,a32
a5,a35
a5,a36
a5,a40
a5,a41
a5,a48
a5,a50
a5,a53
a5,a56
a5,a62
a5,a65
a5,a78
a5,a82
a5,a88
a5,a89
a5,a91
a6,a9
a6,a43
a6,a52
a6,a59
a6,a66
a6,a75
a6,a82
a6,a85
a7,a8
a7,a13
a7,a15
a7,a16
a7,a17
a7,a22
a7,a24
a7,a27
a7,a29
a7,a32
a7,a37
a7,a47
a7,a48
a7,a51
a7,a60
a7,a62
a7,a66
a7,a68
a7,a69
a7,a85
a7,a94
a9,a15
a9,a44
a9,a77
a11,a49
a11,a62
a11,a66
a11,a73
a11,a92
a13,a14
a13,a65
a16,a19
a16,a25
a16,a57
a16,a58
a16,a68
a16,a71
a16,a73
a16,a81
a18,a14
a24,a36
a24,a43
a28,a14
a28,a46
a28,a51
a30,a12
a30,a51
a30,a69
a50,a15
a58,a57
a71,a97
a72,a27
a72,a55
a75,a57
a81,a19
a91,a57
a94,a74
a2,a14
a2,a36
a2,a84
a2,a88
a2,a93
a14,a29
a14,a42
a14,a52
a14,a54
a14,a55
a14,a79
a14,a89
a14,a90
a84,a17
a84,a68
a84,a93
a84,a95
a84,a96
a88,a31
a93,a39
a8,a21
a8,a34
a8,a63
a17,a34
a17,a38
a17,a48
a17,a52
a17,a63
a17,a78
a17,a87
a21,a35
a21,a38
a21,a46
a21,a57
a21,a83
a23,a68
a23,a95
a25,a26
a25,a27
a25,a34
a25,a53
a25,a56
a26,a12
a26,a76
a27,a38
a27,a95
a33,a22
a33,a37
a33,a44
a33,a45
a35,a57
a35,a73
a35,a86
a43,a56
a43,a80
a49,a48
a61,a22
a61,a59
a64,a48
a64,a57
a67,a37
a67,a51
a67,a99
a69,a74
a79,a41
a83,a42
a12,a15
a12,a22
a12,a37
a12,a41
a12,a63
a12,a76
a22,a31
a22,a39
a22,a53
a22,a60
a22,a86
a39,a15
a39,a40
a39,a45
a39,a96
a40,a41
a40,a42
a40,a45
a74,a52
a74,a86
a80,a76
a90,a86
a99,a65
a29,a32
a29,a55
a32,a42
a32,a98
a41,a47
a48,a59
a48,a87
a53,a77
a56,a60
a56,a78
a65,a34
a82,a47
a59,a34
a59,a92
a15,a46
a47,a44
a47,a98
a51,a54
a34,a44
a63,a98
a44,a54
a44,a96
a77,a73
a38,a87
a38,a97
a86,a97
