a0,a3
a0,a4
a0,a9
a0,a10
a0,a18
a0,a30
a0,a70
a0,a72
a0,a88
a3,a1
a3,a2
a3,a4
a3,a5
a3,a6
a3,a7
a3,a8
a3,a9
a3,a11
a3,a16
a3,a17
a3,a19
a3,a21
a3,a23
a3,a25
a3,a27
a3,a35
a3,a43
a3,a49
a3,a67
a3,a71
a3,a79
a3,a85
a3,a89
a3,a99
a4,a2
a4,a9
a4,a10
a4,a12
a4,a18
a4,a22
a4,a26
a4,a31
a4,a33
a4,a39
a4,a40
a4,a69
a4,a80
a4,a83
a4,a90
a9,a10
a9,a12
a9,a15
a9,a22
a9,a31
a9,a40
a9,a53
a9,a69
a9,a70
a9,a88
a10,a12
a10,a15
a10,a30
a10,a44
a10,a55
a10,a73
a10,a76
a10,a77
a18,a12
a18,a33
a30,a12
a30,a69
a30,a70
a72,a26
a72,a45
a88,a31
a88,a90
a1,a5
a1,a6
a1,a7
a1,a11
a1,a13
a1,a16
a1,a20
a1,a24
a1,a28
a1,a50
a1,a58
a1,a75
a1,a91
a1,a94
a5,a2
a5,a6
a5,a7
a5,a8
a5,a11
a5,a13
a5,a14
a5,a17
a5,a19
a5,a20
a5,a23
a5,a24
a5,a25
a5,a28
a5,a29
a5,a32
a5,a35
a5,a36
a5,a37
a5,a41
a5,a43
a5,a48
a5,a50
a5,a52
a5,a56
a5,a59
a5,a62
a5,a65
a5,a66
a5,a74
a5,a75
a5,a78
a5,a82
a5,a85
a5,a89
a5,a91
a6,a13
a6,a16
a6,a24
a6,a27
a6,a29
a6,a32
a6,a47
a6,a48
a6,a51
a6,a60
a6,a62
a6,a68
a6,a82
a6,a94
a7,a8
a7,a20
a7,a21
a7,a34
a11,a41
a11,a62
a11,a66
a13,a14
a13,a37
a13,a63
a13,a92
a16,a19
a16,a25
a16,a28
a16,a34
a16,a57
a16,a58
a16,a68
a16,a79
a16,a81
a16,a89
a20,a46
a20,a52
a20,a92
a24,a36
a24,a68
a24,a95
a28,a95
a50,a14
a50,a87
a58,a57
a58,a64
a58,a91
a75,a57
a94,a74
a2,a14
a2,a17
a2,a21
a2,a23
a2,a36
a2,a61
a2,a64
a2,a71
a2,a81
a2,a84
a2,a93
a14,a29
a14,a46
a14,a54
a14,a65
a14,a66
a14,a71
a17,a38
a17,a48
a17,a52
a17,a63
a17,a78
a17,a84
a17,a87
a21,a38
a21,a57
a21,a60
a23,a35
a23,a61
a23,a86
a36,a57
a36,a59
a36,a65
a36,a86
a61,a59
a64,a49
a71,a97
a81,a19
a84,a67
a84,a93
a84,a95
a93,a43
a8,a49
a8,a63
a8,a85
a25,a27
a25,a34
a25,a43
a25,a56
a27,a38
a27,a46
a27,a51
a43,a47
a43,a56
a43,a79
a49,a48
a49,a59
a49,a82
a49,a98
a67,a38
a67,a52
a67,a99
a99,a66
a12,a15
a12,a22
a12,a26
a12,a42
a12,a55
a12,a76
a22,a26
a22,a31
a22,a33
a22,a39
a22,a53
a22,a83
a26,a53
a26,a76
a31,a42
a31,a44
a31,a55
a33,a44
a33,a45
a33,a73
a33,a96
a39,a15
a39,a40
a40,a42
a40,a45
a40,a80
a40,a96
a80,a76
a83,a42
a83,a96
a90,a15
a29,a32
a29,a51
a37,a34
a41,a38
a41,a97
a56,a60
a56,a74
a59,a92
a74,a68
a74,a86
a78,a57
a47,a38
a51,a54
a34,a98
a63,a98
a15,a73
a73,a77
a77,a45
a42,a45
a46,a54
a38,a87
a86,a97
