a0,a3
a0,a20
a3,a1
a3,a2
a3,a4
a3,a5
a3,a7
a3,a8
a3,a11
a3,a12
a3,a16
a3,a18
a3,a19
a3,a22
a3,a25
a3,a27
a3,a31
a3,a35
a3,a36
a3,a39
a3,a40
a3,a49
a3,a58
a3,a62
a3,a71
a3,a75
a3,a80
a3,a85
a3,a90
a20,a5
a20,a11
a20,a33
a20,a35
a20,a52
a20,a83
a20,a84
a1,a4
a1,a5
a1,a6
a1,a7
a1,a10
a1,a11
a1,a13
a1,a16
a1,a18
a1,a28
a1,a30
a1,a50
a1,a70
a1,a72
a1,a81
a1,a88
a1,a91
a1,a93
a1,a94
a4,a2
a4,a5
a4,a6
a4,a7
a4,a8
a4,a11
a4,a12
a4,a14
a4,a17
a4,a21
a4,a23
a4,a25
a4,a31
a4,a35
a4,a40
a4,a43
a4,a53
a4,a61
a4,a64
a4,a65
a4,a67
a4,a71
a4,a79
a4,a84
a4,a89
a5,a6
a5,a9
a5,a13
a5,a21
a5,a23
a5,a28
a5,a41
a5,a50
a5,a74
a5,a82
a5,a88
a5,a89
a5,a99
a6,a10
a6,a13
a6,a15
a6,a16
a6,a22
a6,a24
a6,a27
a6,a56
a6,a66
a6,a69
a6,a70
a6,a77
a6,a78
a6,a85
a6,a91
a7,a8
a7,a9
a7,a14
a7,a15
a7,a17
a7,a23
a7,a29
a7,a32
a7,a36
a7,a37
a7,a43
a7,a44
a7,a47
a7,a48
a7,a52
a7,a55
a7,a59
a7,a62
a7,a75
a7,a82
a10,a2
a10,a29
a11,a21
a11,a22
a11,a30
a11,a49
a11,a63
a11,a76
a13,a14
a13,a28
a13,a41
a13,a55
a13,a63
a13,a68
a16,a19
a16,a57
a16,a58
a16,a63
a18,a14
a18,a38
a18,a46
a18,a52
a18,a78
a28,a38
a28,a51
a30,a8
a50,a15
a70,a34
a72,a29
a72,a58
a72,a74
a72,a77
a72,a84
a72,a97
a81,a17
a81,a21
a88,a34
a91,a51
a93,a43
a93,a86
a94,a8
a94,a73
a2,a9
a2,a19
a2,a24
a2,a26
a2,a33
a2,a69
a2,a83
a9,a24
a9,a32
a9,a48
a9,a51
a9,a60
a9,a62
a24,a34
a24,a46
a26,a14
a26,a25
a26,a36
a26,a76
a33,a21
a33,a37
a33,a59
a69,a32
a69,a99
a83,a46
a8,a12
a8,a17
a8,a34
a8,a66
a8,a68
a8,a73
a8,a76
a8,a85
a12,a15
a12,a37
a12,a65
a12,a66
a12,a92
a22,a38
a22,a39
a22,a57
a22,a60
a22,a61
a22,a68
a22,a86
a22,a92
a25,a14
a25,a27
a25,a55
a25,a95
a27,a43
a27,a56
a31,a21
a31,a32
a31,a46
a31,a51
a31,a98
a35,a87
a35,a97
a36,a65
a39,a14
a39,a42
a39,a45
a39,a79
a40,a38
a40,a41
a40,a96
a49,a48
a49,a74
a49,a96
a58,a56
a62,a98
a71,a15
a75,a53
a75,a80
a75,a86
a80,a48
a85,a95
a90,a14
a90,a87
a14,a29
a14,a42
a17,a34
a17,a48
a17,a73
a17,a87
a21,a53
a23,a53
a43,a64
a53,a60
a53,a64
a53,a78
a61,a56
a67,a34
a67,a45
a79,a15
a89,a15
a41,a47
a82,a44
a99,a66
a15,a54
a56,a42
a56,a77
a56,a92
a32,a44
a32,a45
a32,a95
a37,a45
a44,a34
a44,a47
a44,a54
a44,a59
a44,a87
a34,a42
a34,a57
a34,a86
a73,a38
a51,a54
a42,a98
a86,a96
a86,a97
