a0,a3
a0,a4
a0,a5
a0,a6
a0,a7
a0,a8
a0,a9
a0,a11
a0,a12
a0,a13
a0,a14
a0,a15
a0,a16
a0,a17
a0,a18
a0,a19
a0,a20
a0,a21
a0,a23
a0,a24
a0,a25
a0,a26
a0,a27
a0,a28
a0,a29
a0,a30
a0,a31
a0,a32
a0,a33
a0,a34
a0,a35
a0,a36
a0,a37
a0,a38
a0,a40
a0,a41
a0,a43
a0,a46
a0,a48
a0,a49
a0,a50
a0,a51
a0,a52
a0,a55
a0,a56
a0,a58
a0,a59
a0,a60
a0,a61
a0,a62
a0,a63
a0,a64
a0,a65
a0,a66
a0,a67
a0,a68
a0,a69
a0,a71
a0,a72
a0,a73
a0,a74
a0,a75
a0,a76
a0,a77
a0,a78
a0,a79
a0,a81
a0,a82
a0,a84
a0,a85
a0,a88
a0,a89
a0,a90
a0,a91
a0,a93
a0,a94
a0,a99
a3,a1
a3,a2
a3,a4
a3,a5
a3,a6
a3,a7
a3,a8
a3,a9
a3,a10
a3,a11
a3,a16
a3,a18
a4,a2
a4,a5
a4,a6
a4,a7
a4,a19
a4,a22
a4,a83
a5,a12
a5,a17
a5,a20
a5,a39
a6,a9
a6,a13
a6,a80
a7,a8
a7,a10
a7,a22
a8,a21
a8,a53
a8,a70
a11,a10
a12,a10
a13,a10
a13,a14
a13,a15
a13,a44
a14,a10
a14,a22
a15,a10
a16,a10
a17,a10
a18,a10
a18,a39
a19,a10
a20,a10
a21,a10
a23,a10
a23,a22
a24,a10
a24,a22
a25,a10
a25,a22
a26,a10
a26,a22
a26,a39
a27,a10
a27,a22
a27,a53
a28,a10
a28,a22
a29,a10
a29,a22
a30,a10
a30,a22
a30,a53
a30,a83
a31,a10
a31,a22
a32,a10
a32,a22
a33,a10
a33,a22
a34,a10
a34,a22
a35,a10
a35,a22
a35,a44
a35,a45
a36,a10
a36,a22
a36,a44
a37,a10
a37,a22
a37,a45
a38,a10
a38,a22
a38,a70
a40,a10
a40,a39
a40,a45
a41,a10
a41,a39
a43,a10
a43,a22
a46,a10
a46,a22
a48,a10
a48,a22
a49,a10
a49,a45
a50,a10
a50,a22
a51,a10
a51,a22
a52,a10
a52,a22
a55,a10
a55,a39
a55,a83
a56,a22
a56,a39
a58,a10
a58,a53
a59,a22
a59,a44
a60,a22
a60,a45
a61,a10
a61,a53
a62,a10
a62,a22
a63,a10
a63,a22
a64,a39
a64,a45
a65,a10
a65,a22
a66,a10
a66,a22
a67,a22
a67,a39
a68,a10
a68,a22
a69,a10
a69,a22
a71,a10
a71,a22
a72,a22
a72,a44
a73,a10
a73,a22
a74,a39
a74,a70
a75,a10
a75,a39
a76,a10
a76,a22
a77,a39
a77,a53
a77,a80
a78,a10
a78,a44
a79,a10
a79,a22
a81,a10
a81,a22
a82,a10
a82,a22
a84,a22
a84,a53
a85,a10
a85,a22
a88,a10
a88,a22
a89,a10
a89,a22
a90,a10
a90,a83
a91,a10
a91,a45
a93,a22
a93,a80
a94,a10
a94,a45
a99,a44
a99,a45
a2,a10
a2,a70
a10,a42
a10,a47
a10,a54
a10,a57
a10,a86
a10,a87
a10,a92
a10,a95
a10,a96
a10,a98
a22,a42
a22,a57
a22,a86
a22,a87
a22,a92
a22,a95
a22,a96
a22,a97
a22,a98
a39,a42
a39,a57
a39,a92
a39,a97
a39,a98
a80,a54
a80,a96
a53,a54
a53,a86
a53,a95
a53,a97
a47,a44
a47,a45
a54,a44
a87,a44
