a0,a3
a0,a4
a0,a5
a0,a6
a0,a7
a0,a8
a0,a9
a0,a10
a0,a11
a0,a13
a0,a14
a0,a16
a0,a17
a0,a18
a0,a19
a0,a20
a0,a21
a0,a23
a0,a24
a0,a25
a0,a26
a0,a27
a0,a28
a0,a30
a0,a31
a0,a33
a0,a35
a0,a36
a0,a40
a0,a41
a0,a43
a0,a49
a0,a50
a0,a58
a0,a61
a0,a62
a0,a64
a0,a65
a0,a67
a0,a69
a0,a70
a0,a71
a0,a72
a0,a74
a0,a75
a0,a78
a0,a79
a0,a81
a0,a82
a0,a84
a0,a85
a0,a88
a0,a89
a0,a90
a0,a91
a0,a93
a0,a94
a0,a99
a3,a1
a3,a2
a3,a4
a3,a5
a3,a6
a3,a7
a3,a8
a3,a10
a3,a11
a3,a12
a3,a16
a3,a19
a3,a21
a3,a22
a3,a24
a3,a31
a3,a32
a3,a35
a3,a36
a3,a48
a3,a66
a3,a71
a3,a75
a3,a82
a3,a83
a3,a85
a3,a91
a4,a2
a4,a5
a4,a6
a4,a7
a4,a9
a4,a12
a4,a14
a4,a17
a4,a23
a4,a29
a4,a37
a4,a39
a4,a52
a4,a59
a4,a69
a4,a77
a4,a80
a4,a94
a5,a11
a5,a25
a5,a40
a5,a48
a5,a55
a5,a62
a5,a68
a5,a73
a5,a76
a5,a89
a6,a9
a6,a15
a6,a20
a6,a23
a6,a32
a6,a47
a6,a50
a6,a51
a6,a53
a6,a60
a6,a66
a6,a70
a6,a76
a7,a8
a7,a10
a7,a13
a7,a16
a7,a17
a7,a22
a7,a24
a7,a28
a7,a29
a7,a30
a7,a34
a7,a88
a8,a13
a8,a15
a8,a20
a8,a27
a8,a37
a8,a43
a8,a44
a8,a63
a8,a66
a8,a92
a10,a12
a10,a21
a10,a30
a10,a41
a10,a42
a10,a49
a10,a54
a10,a55
a10,a62
a10,a63
a10,a68
a10,a73
a10,a79
a10,a85
a11,a15
a11,a26
a11,a29
a11,a46
a11,a48
a11,a52
a11,a87
a13,a18
a13,a22
a13,a65
a14,a12
a14,a25
a14,a28
a14,a34
a14,a38
a14,a52
a14,a90
a14,a92
a18,a1
a19,a15
a19,a33
a19,a38
a19,a50
a19,a57
a19,a60
a19,a71
a19,a89
a20,a58
a21,a33
a21,a61
a21,a68
a21,a81
a21,a83
a21,a86
a21,a95
a23,a34
a23,a38
a23,a39
a23,a84
a23,a95
a24,a55
a24,a56
a25,a26
a25,a27
a25,a43
a25,a53
a25,a69
a26,a51
a30,a32
a30,a42
a30,a46
a30,a72
a31,a22
a31,a37
a33,a44
a35,a22
a35,a86
a35,a96
a36,a22
a36,a45
a36,a57
a36,a73
a40,a39
a40,a41
a40,a45
a40,a79
a43,a47
a49,a48
a50,a77
a58,a57
a61,a57
a64,a45
a64,a53
a65,a38
a67,a39
a67,a45
a69,a99
a70,a32
a70,a77
a70,a94
a70,a99
a71,a74
a72,a53
a72,a84
a74,a53
a74,a86
a75,a53
a78,a12
a78,a53
a81,a22
a82,a45
a85,a90
a88,a39
a91,a54
a93,a39
a93,a83
a2,a56
a56,a44
a56,a98
a12,a57
a12,a63
a22,a46
a22,a53
a22,a76
a32,a44
a32,a45
a32,a59
a83,a45
a83,a96
a83,a97
a29,a51
a29,a98
a39,a15
a39,a42
a39,a87
a39,a97
a52,a54
a59,a45
a80,a44
a80,a76
a80,a95
a68,a97
a47,a45
a53,a60
a53,a92
a44,a96
a44,a98
a54,a45
a87,a45
