a0,a3
a0,a10
a0,a20
a0,a70
a3,a1
a3,a2
a3,a4
a3,a5
a3,a6
a3,a7
a3,a8
a3,a10
a3,a11
a3,a14
a3,a16
a3,a17
a3,a19
a3,a21
a3,a22
a3,a23
a3,a25
a3,a26
a3,a33
a3,a36
a3,a40
a3,a61
a3,a64
a3,a69
a3,a71
a3,a83
a3,a84
a3,a85
a3,a88
a3,a89
a3,a90
a3,a93
a10,a7
a10,a62
a20,a4
a20,a9
a20,a33
a70,a6
a70,a32
a1,a4
a1,a5
a1,a6
a1,a7
a1,a11
a1,a16
a1,a24
a1,a28
a1,a50
a1,a72
a1,a91
a1,a94
a4,a2
a4,a5
a4,a6
a4,a7
a4,a8
a4,a11
a4,a12
a4,a18
a4,a19
a4,a21
a4,a23
a4,a25
a4,a27
a4,a31
a4,a35
a4,a39
a4,a40
a4,a41
a4,a43
a4,a49
a4,a50
a4,a62
a4,a67
a4,a74
a4,a79
a4,a80
a4,a82
a4,a89
a4,a99
a5,a9
a5,a12
a5,a13
a5,a14
a5,a17
a5,a23
a5,a24
a5,a28
a5,a31
a5,a32
a5,a35
a5,a36
a5,a48
a5,a53
a5,a56
a5,a65
a5,a78
a5,a88
a5,a91
a6,a29
a6,a85
a7,a8
a7,a9
a7,a13
a7,a15
a7,a16
a7,a17
a7,a22
a7,a24
a7,a27
a7,a32
a7,a37
a7,a43
a7,a47
a7,a48
a7,a51
a7,a52
a7,a55
a7,a59
a7,a60
a7,a62
a7,a66
a7,a68
a7,a69
a7,a75
a7,a76
a7,a77
a7,a82
a7,a85
a7,a94
a11,a22
a16,a19
a16,a48
a16,a52
a16,a63
a16,a78
a16,a87
a24,a95
a28,a13
a28,a51
a28,a95
a50,a14
a72,a26
a72,a57
a72,a77
a91,a56
a94,a74
a2,a9
a2,a13
a2,a18
a2,a30
a2,a58
a2,a71
a2,a75
a2,a81
a9,a12
a9,a21
a9,a30
a9,a34
a9,a44
a9,a63
a9,a66
a13,a14
a13,a26
a18,a14
a18,a52
a18,a84
a30,a12
a30,a69
a58,a14
a58,a57
a58,a61
a71,a14
a71,a74
a71,a84
a71,a99
a75,a56
a81,a14
a81,a17
a8,a15
a8,a29
a8,a73
a14,a29
a14,a39
a14,a42
a14,a54
a14,a79
a14,a89
a17,a34
a17,a38
a21,a35
a21,a38
a21,a46
a21,a57
a21,a92
a22,a31
a22,a39
a22,a53
a22,a60
a22,a61
a22,a83
a22,a86
a23,a33
a23,a68
a25,a15
a25,a26
a25,a36
a25,a43
a25,a53
a26,a27
a26,a34
a26,a56
a26,a76
a33,a37
a33,a42
a33,a44
a33,a45
a33,a65
a33,a98
a40,a38
a40,a41
a40,a79
a64,a47
a64,a56
a64,a98
a83,a45
a84,a95
a85,a93
a88,a32
a90,a12
a90,a86
a93,a39
a12,a15
a12,a37
a12,a41
a12,a49
a12,a55
a12,a63
a12,a65
a12,a66
a12,a76
a12,a92
a27,a38
a27,a55
a31,a32
a31,a51
a35,a67
a35,a96
a39,a42
a39,a45
a41,a45
a41,a47
a41,a56
a43,a47
a49,a48
a49,a67
a74,a53
a74,a80
a74,a86
a80,a44
a82,a47
a99,a68
a48,a87
a56,a78
a29,a46
a15,a46
a15,a57
a15,a68
a15,a73
a37,a87
a47,a59
a51,a54
a55,a60
a59,a34
a59,a92
a77,a54
a73,a34
a73,a97
a34,a44
a34,a57
a34,a86
a42,a54
a46,a96
a46,a98
a87,a97
a38,a97
a86,a96
